name,charming,cheerful,confident,contemporary,cool,corporate,daring,down.to.earth,exciting,familiar_with,family.oriented,favorability_rating,feminine,friendly,glamorous,good.looking,hard.working,honest,imaginative,independent,intelligent,leader,logo_consist,masculine,original,outdoorsy,purch_lik,purchased,real,reliable,rugged,secure,sentimental,sincere,small.town,smooth,spirited,successful,technical,tough,trendy,unique,up.to.date,upper.class,western,wholesome,young
comcast-corporation,0,1,3,1,1,4,1,0,1,1,2,2,0,0,0,0,1,2,0,2,3,2,1,3,1,0,2,0,0,3,1,2,0,0,0,0,0,1,4,0,0,0,2,2,0,1,0
comcast-corporation,0,0,2,4,0,4,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,4,4,0,0,0,3,1,4,2,0,2,0,0,0,0,0,4,3,0,0,2,3,0,4,0,0
comcast-corporation,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
comcast-corporation,0,2,4,2,1,4,2,1,2,2,2,0,1,1,2,1,1,0,1,3,1,3,3,2,1,0,1,1,1,1,1,3,1,0,1,1,2,4,4,1,2,1,3,3,3,1,2
deere--company,2,2,3,2,2,2,2,3,1,2,3,3,0,2,1,3,3,3,2,3,2,3,3,3,3,4,4,1,3,2,2,3,2,2,2,2,2,3,2,3,3,2,3,2,3,2,3
deere--company,2,2,4,0,1,4,1,0,0,1,2,1,0,2,0,0,4,4,1,4,2,3,2,4,1,4,2,0,3,3,4,4,0,1,2,1,1,4,2,3,0,2,4,2,4,2,0
deere--company,0,0,2,0,1,2,0,3,1,1,1,2,0,1,0,0,4,2,1,2,3,3,3,3,2,4,2,0,2,3,4,1,1,1,1,0,1,4,2,4,0,1,0,0,2,2,0
deere--company,0,2,2,2,0,4,0,4,0,2,2,2,0,3,0,0,4,2,0,0,0,4,2,2,4,4,2,0,2,3,3,0,2,3,3,0,0,3,2,0,0,0,0,0,0,2,0
deere--company,3,3,3,2,3,0,2,3,1,2,3,3,1,3,0,3,4,4,3,3,3,3,3,3,3,4,2,1,3,3,3,3,3,3,3,2,3,3,1,3,2,2,3,0,3,3,2
deere--company,1,2,3,1,2,1,1,3,1,1,1,2,2,2,2,2,2,3,2,1,2,1,4,4,2,4,3,0,1,3,3,2,2,1,2,1,1,3,1,3,2,2,1,2,3,2,1
deere--company,4,4,4,4,2,0,0,4,0,2,4,4,0,4,0,4,4,4,0,4,4,2,3,4,4,4,4,1,4,4,4,4,4,4,4,0,4,4,4,4,2,4,4,0,4,4,0
deere--company,0,0,4,4,0,2,0,2,0,1,0,3,0,2,0,2,4,3,2,4,2,4,4,4,4,4,4,0,4,4,4,4,0,2,4,2,0,4,2,4,0,3,4,0,4,2,0
deere--company,0,0,1,0,0,1,1,3,0,1,0,2,0,1,0,1,4,3,0,2,2,2,4,3,0,4,3,0,2,2,3,1,0,2,1,0,3,2,1,3,0,0,2,0,2,1,0
deere--company,3,3,4,3,3,0,3,3,3,2,4,4,1,4,3,3,4,3,3,4,3,4,4,3,4,4,2,0,4,4,4,3,2,3,0,3,3,4,4,4,3,3,3,0,0,4,0
deere--company,0,3,4,0,4,2,2,3,3,1,2,4,0,3,0,4,4,4,0,3,3,4,3,4,4,4,2,0,4,4,4,4,3,4,4,1,3,4,1,4,0,3,4,1,4,1,1
deere--company,1,1,3,2,4,3,4,4,3,2,2,3,0,2,0,2,4,4,4,3,3,4,3,4,3,4,4,1,4,4,4,3,3,4,0,1,3,4,2,4,2,2,3,1,3,4,0
deere--company,2,2,3,2,2,3,2,3,3,2,3,3,1,2,1,3,4,3,2,3,2,4,3,4,3,4,2,0,3,3,4,3,2,3,3,2,3,3,2,4,2,3,3,2,3,3,2
deere--company,2,3,3,2,2,1,2,3,2,2,3,2,0,3,1,3,2,3,2,3,3,3,3,4,3,4,1,0,2,2,4,3,2,2,2,1,2,4,1,4,2,3,2,0,3,3,2
deere--company,1,3,2,1,2,1,2,4,1,2,3,3,1,2,0,0,4,3,1,2,1,3,3,4,2,4,3,1,3,3,4,3,2,3,2,0,1,4,3,4,2,2,1,0,3,4,0
deere--company,0,0,3,1,0,2,0,2,0,1,1,3,0,3,0,0,3,3,0,1,2,2,3,3,1,3,3,0,3,3,3,2,0,3,0,0,0,3,2,3,0,0,1,0,2,2,0
deere--company,0,0,2,0,0,1,0,2,1,1,0,3,0,1,0,1,4,3,0,1,0,3,4,3,1,4,3,0,2,3,4,0,0,3,0,0,2,3,0,4,0,0,0,0,1,0,0
deere--company,2,2,3,2,1,0,2,2,0,1,2,2,0,2,0,0,4,3,2,4,3,2,2,4,2,4,2,0,3,3,4,3,2,3,3,2,3,3,2,4,0,2,2,0,2,3,0
deere--company,2,3,3,2,2,3,3,3,2,1,4,2,0,3,1,3,4,3,3,3,3,3,4,4,2,4,3,0,3,3,4,2,3,2,0,2,3,4,3,4,2,2,2,2,4,2,0
deere--company,0,3,4,2,3,0,3,4,2,2,4,4,0,4,0,3,4,3,2,3,4,4,4,3,4,4,4,1,4,4,4,4,3,4,3,1,3,4,2,4,1,1,3,0,4,4,0
dell,3,4,3,4,3,4,2,4,3,2,4,2,1,4,2,3,3,3,4,4,4,3,3,3,3,0,1,0,3,3,2,4,3,4,1,3,3,4,4,2,3,3,4,3,2,3,2
dell,1,0,4,4,4,4,4,1,4,2,4,4,0,0,2,4,4,4,4,4,4,4,4,0,4,0,4,1,4,4,0,4,0,4,0,0,4,4,4,4,2,4,4,2,2,2,0
dell,1,2,3,2,3,2,1,2,2,2,2,3,0,2,0,2,3,2,2,3,3,3,3,1,3,0,4,1,3,3,1,3,1,3,0,2,3,3,3,2,1,1,3,2,0,2,2
dell,0,0,3,4,0,3,0,1,1,1,3,1,0,2,0,0,2,2,2,1,3,1,3,1,2,0,1,0,0,1,0,2,0,2,0,2,2,3,4,0,0,1,4,1,1,2,1
dell,2,0,4,2,2,4,0,2,4,2,0,4,0,0,3,4,4,4,0,3,4,0,4,4,2,0,4,1,4,4,0,4,2,4,0,2,0,2,4,3,2,2,4,4,2,4,0
dell,0,1,0,0,0,4,0,0,2,2,0,3,0,0,0,0,3,3,1,3,3,3,4,0,3,0,3,1,2,3,0,3,0,2,0,0,1,3,4,0,2,0,3,3,0,0,1
dell,0,0,3,3,2,3,1,0,1,2,0,4,0,3,0,0,1,3,3,1,3,3,4,0,3,0,4,1,1,2,0,2,0,2,0,1,1,3,3,0,2,4,4,0,0,0,0
dell,2,2,3,3,2,3,1,3,2,2,2,3,1,3,2,3,2,3,2,3,2,2,3,3,2,2,3,1,3,3,2,3,2,3,0,3,1,3,3,3,2,1,3,2,3,3,3
dell,2,2,4,3,3,4,1,1,1,2,0,3,0,2,0,3,3,3,2,3,4,4,3,4,2,0,4,1,4,4,2,3,0,3,0,3,2,4,4,3,2,1,4,1,3,2,2
dell,0,2,2,3,3,4,3,2,2,2,2,3,2,2,2,0,3,3,3,3,3,3,2,2,3,0,1,1,4,3,0,3,0,2,0,3,3,3,4,3,1,3,3,2,0,2,2
dell,2,3,3,3,3,4,3,1,3,2,2,2,1,2,2,2,3,2,3,3,3,3,2,3,2,0,3,1,3,3,1,3,1,3,1,2,3,4,4,1,3,2,4,2,4,2,2
dell,2,3,4,0,3,4,3,0,3,2,1,3,0,3,3,2,4,3,4,4,4,3,3,2,3,0,3,1,3,3,2,4,2,3,0,3,3,4,4,3,3,3,3,1,0,2,2
dell,0,0,1,1,1,3,0,0,0,2,0,2,0,0,0,0,0,2,1,0,1,2,3,0,0,0,2,0,0,2,0,2,0,2,0,0,0,3,2,0,0,0,2,0,0,0,0
dell,1,2,4,3,2,4,1,4,3,2,2,3,1,3,2,3,3,4,3,3,3,4,2,2,2,0,2,0,3,3,3,3,1,4,0,1,3,4,4,3,2,0,4,2,0,3,2
dell,2,2,4,3,3,3,3,3,3,1,2,1,1,3,2,2,4,3,4,3,4,4,2,2,2,1,2,1,3,3,1,4,2,3,0,2,2,4,4,2,3,1,4,2,4,2,2
dell,1,1,2,1,1,3,1,1,0,2,1,2,1,1,0,1,1,2,1,2,2,2,3,1,2,1,3,1,3,1,1,2,1,1,0,1,1,2,3,1,1,1,1,1,1,1,1
dell,0,0,0,0,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
dell,1,2,3,3,2,3,2,3,1,2,2,2,2,2,0,2,3,2,3,3,3,3,3,2,2,1,3,1,2,3,1,3,1,2,0,2,1,3,3,3,2,2,2,2,2,2,1
dell,0,0,1,2,1,3,1,0,2,2,1,3,0,0,0,0,1,1,2,0,3,2,3,0,1,0,3,1,0,1,0,2,0,0,0,1,0,1,4,0,1,1,3,1,0,0,1
dell,0,0,2,4,0,2,1,0,2,2,0,2,0,1,0,2,3,2,2,3,2,3,2,1,3,0,2,1,4,3,2,2,0,2,0,2,0,2,4,2,0,1,4,0,3,0,0
dicks-sporting,1,2,1,2,2,3,2,3,2,1,2,2,0,3,1,2,3,2,2,3,2,3,3,3,2,4,3,0,3,3,4,3,1,3,1,1,2,3,1,2,2,2,3,2,2,3,1
dicks-sporting,1,1,3,0,0,2,0,3,1,1,2,2,0,2,0,0,2,2,0,1,0,2,3,2,0,4,3,1,3,2,3,2,1,2,1,0,1,3,0,3,0,1,1,0,0,3,1
dicks-sporting,2,2,2,1,1,2,3,1,2,2,1,4,2,3,1,1,2,2,2,1,2,1,1,1,2,1,3,1,3,2,1,2,2,1,4,1,2,2,1,1,2,1,2,2,1,1,2
dicks-sporting,0,0,2,1,1,3,0,2,0,2,2,2,1,1,0,1,3,4,0,4,2,1,3,3,2,4,3,1,4,3,3,4,2,2,3,0,1,3,0,1,0,1,2,0,4,0,2
dicks-sporting,3,4,4,2,4,4,2,4,4,2,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4
dicks-sporting,1,1,2,2,1,1,1,2,1,1,3,2,0,2,0,0,3,3,0,2,1,1,2,2,0,4,3,1,2,2,4,2,1,3,1,0,2,2,0,2,0,0,2,0,0,2,0
dicks-sporting,3,3,4,3,3,0,3,4,3,2,4,4,2,3,2,3,3,4,3,4,3,3,4,2,3,4,3,0,4,3,2,3,3,3,4,3,3,3,0,3,4,3,3,0,3,4,2
dicks-sporting,1,2,4,2,4,2,2,4,3,2,4,4,0,3,0,0,3,3,3,0,4,3,4,4,4,3,4,1,4,4,2,1,1,4,0,1,2,3,2,3,4,4,4,0,4,3,2
dicks-sporting,3,0,3,1,1,2,4,3,2,2,2,3,0,1,0,0,3,3,2,4,3,4,3,3,2,4,3,1,3,3,3,3,3,2,2,2,4,3,1,2,0,2,0,1,0,3,1
dicks-sporting,1,2,2,1,3,1,2,2,3,2,4,3,1,2,1,2,3,3,2,2,2,1,3,4,3,4,3,1,3,2,3,3,3,3,2,2,2,2,1,3,2,3,2,1,1,3,3
dicks-sporting,0,0,0,0,0,4,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dicks-sporting,2,3,4,4,4,2,2,3,3,2,3,4,0,3,2,4,4,3,3,4,2,3,4,4,3,4,4,1,3,3,4,3,2,3,1,4,4,3,1,4,4,3,4,3,4,3,4
dicks-sporting,2,3,3,1,2,3,2,3,0,2,3,3,1,4,0,2,3,3,2,4,3,4,3,3,2,4,4,1,3,3,4,3,2,4,0,2,3,4,0,3,2,1,2,0,1,3,0
dicks-sporting,1,2,3,1,1,1,1,4,1,1,3,3,1,3,0,2,4,3,2,4,3,3,4,3,2,4,4,0,4,4,3,2,2,4,3,1,2,3,0,3,0,1,2,0,2,2,2
dicks-sporting,1,3,2,2,2,3,3,1,1,2,2,3,2,1,2,4,1,2,2,2,3,2,4,3,2,4,3,1,2,1,4,2,2,1,0,1,1,1,2,1,3,3,4,1,2,2,4
dicks-sporting,1,3,3,2,2,2,2,2,3,1,1,2,1,3,1,1,2,2,2,2,2,2,2,2,2,3,3,0,3,2,0,1,2,3,2,2,3,2,1,1,2,2,3,2,2,2,3
dicks-sporting,1,4,4,3,4,0,4,3,4,2,4,4,1,4,0,4,4,4,0,2,4,4,4,4,1,4,4,1,3,3,4,4,0,3,4,3,4,4,0,4,2,0,4,0,1,2,2
dicks-sporting,2,3,3,0,2,3,2,0,3,1,3,3,2,3,0,2,3,1,0,2,2,3,3,2,3,2,3,1,3,3,2,1,0,2,2,2,3,3,2,2,3,2,2,2,0,0,0
dicks-sporting,2,2,2,1,2,1,2,3,2,0,3,0,2,3,1,1,2,2,0,2,1,1,1,3,2,3,2,0,2,3,1,1,0,2,3,1,0,2,0,2,3,0,2,2,3,3,1
dicks-sporting,2,3,2,1,2,0,2,2,3,1,3,2,0,3,0,1,2,3,2,4,3,2,2,3,2,4,2,0,3,3,3,2,2,3,3,2,2,3,1,3,2,1,2,0,0,2,2
disney,4,4,4,0,3,2,4,2,4,2,4,4,3,4,3,3,4,3,4,4,4,4,4,1,4,2,4,1,4,3,0,4,2,4,0,3,4,4,4,1,4,4,3,2,0,3,4
disney,0,0,0,1,0,0,0,0,1,2,0,2,0,0,1,0,0,2,3,0,0,0,2,0,0,0,3,1,0,2,0,1,3,0,0,0,2,0,0,0,0,2,1,0,0,0,0
disney,4,4,3,4,4,2,2,3,4,2,4,4,1,4,1,4,3,4,4,3,2,4,3,0,2,2,4,1,4,4,1,NA,4,4,0,1,3,4,2,0,3,2,3,1,1,4,4
disney,2,3,3,0,0,4,0,0,0,2,3,2,0,2,0,0,0,0,4,0,0,4,2,0,0,0,3,1,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,3,3
disney,4,4,4,4,4,4,3,4,4,2,4,3,0,4,4,4,4,3,4,3,4,4,3,0,4,2,3,1,4,4,0,3,4,4,4,2,4,4,4,2,4,4,4,2,4,4,3
disney,1,2,3,2,1,4,3,1,3,2,4,4,0,1,1,0,2,2,4,3,2,4,1,0,3,0,4,1,1,1,0,3,2,1,0,0,4,4,2,0,1,3,3,1,0,3,0
disney,4,4,4,4,4,4,3,2,4,2,4,4,3,4,2,4,4,4,4,4,4,4,4,1,4,0,4,1,4,4,0,4,3,3,0,3,4,4,2,0,4,3,4,1,4,4,4
disney,4,4,4,3,1,3,4,0,4,2,4,2,3,3,4,4,4,1,4,3,4,4,4,2,3,2,1,1,4,3,1,1,4,0,0,4,4,4,4,3,4,3,3,4,4,4,4
disney,4,4,3,3,3,1,2,2,4,2,4,4,0,4,2,3,2,3,4,0,0,4,4,0,4,0,4,1,3,2,0,0,3,3,0,2,4,3,1,0,3,3,2,0,1,4,4
disney,4,3,2,3,3,2,2,1,4,2,4,2,0,4,1,2,2,3,4,1,3,3,4,0,4,2,2,1,1,3,1,3,1,2,1,1,4,4,0,0,4,4,3,0,0,4,2
disney,3,4,4,4,4,4,2,1,4,2,4,4,2,4,2,4,4,3,4,4,4,4,4,0,4,2,4,1,4,4,0,4,3,4,0,2,4,4,4,0,4,4,4,3,4,3,0
disney,2,4,3,3,3,3,3,2,4,2,4,3,2,3,3,3,4,3,3,3,3,3,3,2,3,2,3,1,3,3,2,3,2,3,1,2,3,4,3,3,3,3,3,3,4,3,1
disney,1,1,2,2,2,3,1,3,3,2,4,2,2,4,2,1,0,0,3,2,3,2,3,2,3,3,2,1,0,2,0,1,4,1,2,0,2,3,2,0,1,2,1,0,0,0,1
disney,4,4,2,0,0,4,1,0,2,2,4,2,1,3,2,2,0,2,3,2,0,2,3,3,2,1,3,1,0,0,0,2,3,1,0,0,4,1,0,0,2,1,1,2,3,3,1
disney,3,4,4,1,4,4,1,2,3,2,4,4,3,4,2,4,3,4,4,3,3,3,3,1,3,1,4,1,4,4,0,4,4,4,2,2,4,4,1,0,4,3,4,3,0,2,2
disney,2,2,3,2,2,3,2,2,2,2,4,2,1,3,2,2,3,3,4,3,3,3,3,1,4,2,3,1,3,3,1,2,3,3,2,1,3,3,1,1,2,2,3,1,1,2,4
disney,4,4,4,2,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
disney,3,2,3,2,3,2,2,3,2,2,4,3,1,3,1,3,3,3,3,3,3,3,3,0,3,0,3,0,3,3,0,3,2,3,1,2,3,3,3,0,3,3,3,1,1,4,3
disney,4,4,4,1,4,3,3,0,4,2,3,4,2,3,3,2,3,2,4,0,4,3,4,0,3,0,4,1,2,2,0,1,2,4,0,2,4,4,0,0,3,4,2,3,4,3,4
disney,3,3,3,3,3,2,2,2,3,2,4,4,3,3,2,2,2,2,4,2,2,2,4,2,3,2,4,1,3,2,1,2,3,3,2,2,2,3,2,1,3,3,3,2,1,3,3
dollar-general,2,2,2,1,0,1,0,4,0,2,2,4,2,2,0,2,3,2,0,2,1,1,4,2,0,0,4,1,4,4,0,2,2,3,2,1,1,4,0,0,1,0,1,0,3,3,0
dollar-general,0,0,3,1,2,1,0,4,0,2,2,1,1,2,0,0,0,3,1,1,0,3,3,2,1,0,2,1,3,1,1,4,2,3,2,1,1,1,0,1,0,2,0,0,1,3,2
dollar-general,0,2,2,2,1,2,1,3,0,2,3,2,1,2,0,1,2,2,1,1,2,2,2,2,1,1,3,1,3,3,2,3,2,2,2,0,1,3,0,2,0,1,2,0,0,3,2
dollar-general,1,2,1,0,1,1,3,3,1,2,4,3,3,3,1,1,4,3,2,4,3,3,3,2,1,2,4,1,4,3,1,3,0,2,4,2,2,3,1,1,2,1,1,1,0,3,1
dollar-general,1,2,2,1,1,1,2,4,0,2,3,3,0,2,0,2,4,3,2,4,2,3,4,3,2,0,4,1,4,4,1,2,0,4,2,1,2,2,0,3,0,2,2,1,3,2,1
dollar-general,2,2,2,0,0,1,0,1,1,1,2,2,1,2,0,0,2,1,0,2,0,1,3,0,0,0,2,0,0,2,0,0,0,1,0,0,2,3,2,0,0,0,0,0,1,3,0
dollar-general,1,3,1,2,1,2,1,4,0,2,3,3,1,3,0,2,3,1,1,1,1,1,3,1,1,0,4,1,4,1,1,1,1,3,3,1,1,3,1,1,0,1,3,0,0,3,1
dollar-general,0,0,2,0,0,2,0,4,0,2,4,2,2,2,0,2,2,3,0,4,3,0,3,0,0,0,3,1,4,3,0,4,2,2,4,0,0,3,0,0,0,2,0,0,4,2,0
dollar-general,0,1,0,0,0,2,0,1,0,2,2,1,0,1,0,0,3,2,0,1,0,1,2,0,0,0,3,1,2,2,0,3,0,1,1,0,0,3,0,0,1,1,0,0,0,1,0
dollar-general,0,2,2,3,0,1,0,0,2,2,3,2,0,2,0,2,3,1,1,2,0,0,1,0,0,0,3,1,2,1,0,2,0,1,0,0,0,2,0,0,1,0,3,0,0,1,2
dollar-general,1,2,0,1,0,3,1,3,0,2,3,2,0,2,0,1,2,2,1,0,1,1,2,0,2,1,3,1,3,2,1,1,1,3,4,1,1,2,0,1,1,1,1,0,1,3,1
dollar-general,1,3,3,4,2,3,1,4,1,1,4,1,0,3,1,1,3,3,1,3,3,3,4,1,3,0,2,0,3,3,1,3,0,3,3,2,1,3,1,0,1,3,3,0,0,3,1
dollar-general,1,2,2,1,2,2,1,2,2,2,3,2,1,2,2,1,1,2,1,1,2,1,2,1,2,1,2,1,2,2,1,2,2,2,3,2,1,2,2,1,2,2,1,1,2,1,1
dollar-general,0,0,0,2,0,2,0,2,0,1,1,2,0,2,0,0,0,2,0,2,1,0,2,0,0,0,3,1,2,2,0,2,0,0,3,0,0,2,0,0,0,0,1,0,0,1,0
dollar-general,1,1,0,0,0,1,0,3,0,2,3,0,1,1,0,0,2,2,0,1,0,1,3,2,0,0,1,1,4,3,2,3,0,2,4,0,0,2,0,2,0,1,1,0,2,3,0
dollar-general,1,2,4,0,0,1,0,3,2,2,4,2,0,1,0,0,1,2,1,2,4,1,2,0,2,0,2,1,3,4,0,0,1,1,0,0,1,4,3,0,0,2,0,0,0,3,1
dollar-general,3,0,1,1,1,1,2,2,1,2,1,2,4,2,0,3,1,2,0,2,1,1,2,0,2,0,2,1,2,0,2,2,4,2,3,3,0,2,3,0,1,0,3,0,1,1,0
dollar-general,0,2,3,4,0,1,0,2,2,1,2,3,0,2,0,2,3,3,2,3,2,3,4,0,3,0,3,0,4,4,0,2,0,3,4,3,2,3,0,0,0,1,3,0,3,2,0
dollar-general,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,0,2,1,2,1,1,2,1,1,1,2,0,1,2,1,2,3,1,2,2,1,1,2,1,2,2,0,1,2
dollar-general,1,2,2,2,1,1,1,3,1,2,3,3,1,2,0,2,3,3,1,2,2,1,3,2,1,1,4,1,3,3,1,2,2,1,3,1,2,3,1,1,1,1,1,0,2,2,1
dow,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dow,0,0,1,2,0,3,1,1,0,2,0,2,0,1,0,0,2,2,0,3,0,3,2,0,1,3,2,0,2,2,2,1,0,1,2,1,0,3,0,1,0,0,1,0,0,1,0
dow,0,0,3,0,0,3,0,2,0,2,0,3,0,1,0,0,3,3,0,2,1,4,4,3,2,0,4,1,3,4,2,3,0,3,0,0,0,3,2,2,0,1,2,0,0,0,0
dow,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
dow,0,0,3,0,0,4,1,2,2,1,0,3,0,2,0,0,2,3,3,2,3,4,3,2,2,3,3,0,4,4,0,4,3,2,0,2,2,4,3,3,2,2,3,2,0,4,0
dow,3,3,3,3,1,2,3,4,2,1,2,2,1,3,1,2,3,2,2,2,4,3,3,2,2,1,3,0,3,3,1,3,3,3,0,2,2,4,2,2,1,3,4,1,0,2,1
dow,0,0,3,2,0,4,2,1,0,1,0,2,0,0,0,1,3,2,0,2,2,4,3,0,1,0,2,0,4,3,1,2,0,1,0,2,0,4,4,1,0,1,3,1,3,0,0
dow,2,2,3,3,2,4,4,2,3,2,2,3,2,3,2,2,4,3,4,4,4,4,2,2,3,2,3,1,4,3,2,4,2,3,1,3,3,4,4,2,3,3,4,2,3,2,2
dow,2,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,0,1,1,1,0,2,0,1,0,2,2,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,1,0,0,2,2
dow,0,0,1,2,0,4,1,0,0,1,0,2,0,0,0,0,4,3,2,4,4,4,3,1,1,0,2,0,4,4,0,4,0,0,0,2,0,4,4,0,0,0,4,0,0,0,0
dow,0,0,2,2,0,3,2,0,1,1,0,1,1,1,0,0,3,2,2,1,2,3,2,2,2,1,0,0,4,2,2,1,0,1,1,0,1,3,4,1,0,1,3,1,1,1,0
dow,0,0,3,1,0,4,1,0,0,1,0,0,0,0,0,0,1,2,0,1,3,2,3,4,1,1,2,0,0,1,0,1,0,0,0,0,0,2,4,1,0,0,1,1,0,0,0
dow,2,3,2,1,4,0,3,4,3,0,3,2,0,3,1,3,2,2,3,3,3,3,3,4,4,3,2,0,4,3,4,2,1,2,3,3,2,4,2,4,3,4,1,0,4,4,1
dow,0,0,4,0,0,4,0,0,0,2,0,2,1,0,0,0,2,2,3,2,4,3,4,0,4,2,3,1,4,3,0,4,0,2,1,0,0,4,4,0,0,1,2,1,0,0,0
dow,2,1,2,0,2,1,2,0,0,2,3,2,3,2,2,2,2,2,3,2,2,2,2,2,1,1,2,0,1,1,2,3,1,1,3,4,1,3,2,3,0,2,3,1,2,1,2
dow,3,3,2,1,3,1,2,3,3,1,2,3,3,1,2,3,2,2,3,2,3,3,2,1,2,2,2,0,2,2,2,3,2,2,2,2,2,2,2,3,2,3,3,2,2,2,3
dow,0,2,3,0,0,4,3,0,2,0,0,2,0,2,0,0,3,2,3,4,3,2,2,3,2,4,2,0,2,3,3,3,0,2,0,2,2,3,3,4,0,2,3,0,0,0,0
dow,0,0,4,2,0,4,2,0,0,2,0,0,0,0,0,0,1,0,2,3,3,2,2,3,1,2,1,1,1,1,3,2,0,1,3,1,1,4,3,2,0,1,3,3,3,0,0
dow,0,0,4,2,0,4,1,1,0,1,0,1,0,1,0,0,4,3,1,3,4,4,2,4,1,0,0,0,3,4,3,3,0,3,0,2,1,4,1,3,0,1,3,0,2,0,0
dow,0,0,3,3,0,4,2,2,2,1,1,3,0,1,0,1,3,2,4,2,3,3,3,0,3,1,3,0,3,3,1,3,0,3,0,1,3,3,4,3,3,3,4,1,2,0,1
du-pont,0,0,3,0,0,3,0,1,0,2,0,3,0,1,0,0,2,3,0,1,0,3,3,2,1,0,4,1,2,4,0,3,0,2,0,0,0,4,0,0,0,0,1,0,0,0,0
du-pont,1,1,4,2,1,4,1,3,1,2,3,3,0,4,1,0,3,3,2,3,4,3,2,0,4,2,2,1,4,4,1,3,2,4,0,2,1,4,2,0,2,4,3,0,4,3,0
du-pont,2,3,3,1,1,1,2,3,2,1,2,3,1,3,1,2,3,2,1,1,2,3,3,3,3,1,1,0,3,2,3,2,2,2,3,2,1,3,2,3,1,2,2,1,3,2,1
du-pont,0,0,4,1,0,4,0,2,0,2,0,2,0,1,0,0,3,4,1,3,4,4,2,4,3,4,1,0,2,4,4,3,0,3,0,2,1,4,2,3,0,1,2,0,3,0,0
du-pont,0,0,2,2,0,3,0,2,0,2,0,2,0,2,0,0,3,2,2,1,2,3,2,3,4,2,1,1,0,2,0,1,0,0,1,0,2,4,3,3,0,0,2,0,2,0,0
du-pont,2,2,3,3,1,4,2,1,3,2,2,1,0,2,2,2,3,2,4,3,3,4,3,3,3,3,3,1,2,3,3,3,1,3,3,2,3,3,4,3,1,2,3,4,2,2,1
du-pont,2,3,3,3,0,2,2,1,1,1,1,3,0,3,0,1,4,2,3,1,3,4,3,0,3,0,3,0,1,3,2,3,0,2,0,0,2,4,0,3,1,3,3,0,0,1,0
du-pont,0,0,3,1,1,4,3,0,0,2,1,0,0,1,1,0,2,0,2,3,1,2,1,3,0,2,2,1,1,1,3,2,0,1,0,1,0,4,4,1,1,0,2,2,3,0,0
du-pont,0,0,3,0,0,4,3,0,0,2,0,1,0,0,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
du-pont,0,1,3,2,2,3,1,1,2,2,0,2,0,1,1,0,2,3,3,2,2,3,2,1,2,1,3,1,2,2,1,1,0,1,1,0,2,2,2,1,1,2,2,1,0,1,0
du-pont,2,1,2,2,2,2,2,2,2,1,1,1,0,2,1,1,3,2,1,2,2,3,1,2,1,2,1,0,1,2,3,1,1,1,1,1,1,3,1,3,1,2,2,3,2,2,1
du-pont,1,2,1,1,2,1,1,2,1,1,2,2,1,1,1,2,2,1,0,1,1,1,2,1,2,1,2,0,2,1,2,1,1,2,0,0,1,1,0,2,0,1,1,1,1,1,0
du-pont,0,2,0,2,1,0,0,0,1,2,1,3,0,1,0,2,3,3,0,3,2,0,3,0,2,0,3,1,3,3,2,3,0,2,0,2,0,0,0,3,1,2,2,1,0,0,0
du-pont,2,3,3,1,2,0,2,2,2,1,2,3,0,3,0,0,4,4,3,4,4,3,3,3,2,4,3,0,4,4,3,4,2,3,0,2,3,4,3,3,2,3,3,0,2,4,0
du-pont,1,1,2,2,2,4,2,1,2,1,1,2,1,1,1,2,2,2,2,2,2,3,3,3,2,2,2,0,2,2,2,2,1,2,1,1,1,2,3,2,1,2,3,2,1,1,1
